VOLKRAJ,N,2,0;KSTRANA,N,3,0;PORCISLO,N,2,0;JMENO,C,40;PRIJMENI,C,30;TITULPRED,C,20;TITULZA,C,15;VEK,N,2,0;POVOLANI,C,30;BYDLISTEN,C,40;BYDLISTEK,N,6,0;PSTRANA,N,3,0;NSTRANA,N,3,0;PLATNOST,N,1,0;POCHLASU,N,7,0;POCPROC,N,6,2;POCPROCVSE,N,6,2;MANDAT,N,1,0;PORADIMAND,N,2,0;PORADINAHR,N,2,0
8;1;8;Jana;Třešňáková;PharmDr.;;53;radní Královéhradeckého kraje;Nové Město nad Metují;574279;7;7;0;;;;;;
8;1;9;Karel;Šklíba;;;63;ředitel Maratonstavu Úpice;Úpice;579777;7;7;0;;;;;;
8;1;10;Jan;Šlaj;Bc.;;39;podnikatel;Kostelec nad Orlicí;576361;7;7;0;;;;;;
8;1;11;Karel;Janeček;Ing.;;42;náměstek hejtmana KH kraje;Týniště nad Orlicí;576859;7;7;0;;;;;;
8;1;12;Petr;Luska;Bc.;;48;IT, předs. komise KZ KH kraje;Hradec Králové;569810;7;7;0;;;;;;
8;1;13;Pavel;Hečko;Bc.;;46;místostarosta Meziměstí;Meziměstí;574252;7;7;0;;;;;;
8;1;14;František;Dörner;;;71;horník;Malé Svatoňovice;579513;7;7;0;;;;;;
8;1;15;Ivana;Tomková;;;61;zaměstnanec samosprávy KÚ;Kramolna;574546;7;7;0;;;;;;
8;1;16;Petr;Illner;;;42;organizační pracovník ČSSD;Trutnov;579025;7;7;0;;;;;;
8;1;17;Jiří;Štěpán;PhDr.;Ph.D.;34;VŠ pedagog, proděkan fakulty;Hradec Králové;569810;7;7;0;;;;;;
8;1;18;Karel;Švenka;;;71;důchodce;Rychnov nad Kněžnou;576069;7;7;0;;;;;;
8;1;19;Jaroslav;Šolc;;;59;zaměstnanec techn.střed. města;Sobotka;573493;7;7;0;;;;;;
8;1;20;Tereza;Nyklíčková;;;40;manažerka;Hradec Králové;569810;7;7;0;;;;;;
8;2;1;Vít;Jedlička;Bc.;;30;předseda hk.svobodni.cz;Hradec Králové;569810;714;714;0;;;;;;
8;2;2;Jan;Šebelík;RNDr.;;58;matematik;Lázně Bělohrad;573094;714;714;0;;;;;;
8;2;3;Iva;Cvetanova;Ing.;;53;radní města Náchoda;Náchod;573868;714;714;0;;;;;;
8;2;4;Oldřich;Horák;Ing. Bc.;;40;VŠ učitel, živn. horacius.cz;Dvůr Králové nad Labem;579203;714;714;0;;;;;;
8;2;5;Vítězslav;Kremlík;Mgr.;;37;překladatel klimaskeptik.cz;Náchod;573868;714;714;0;;;;;;
8;2;6;Karel;Jára;Bc.;;24;spec. v oblasti fin.modelování;Hronov;574082;714;714;0;;;;;;
8;2;7;Jan;Zatloukal;Ing.;Ph.D.;30;odborný asistent VŠ;Rychnov nad Kněžnou;576069;714;714;0;;;;;;
8;2;8;Petr;Kalhous;;;52;podnikatel;Hradec Králové;569810;714;714;0;;;;;;
8;2;9;Lukáš;Tošovský;Ing.;;31;stavební inženýr;Týniště nad Orlicí;576859;714;714;0;;;;;;
8;2;10;Vojtěch;Roček;;;28;analytik, vojtarocek.cz;Trutnov;579025;714;714;0;;;;;;
8;2;11;Petr;Netík;Ing.;;56;živnostník;Hradec Králové;569810;714;714;0;;;;;;
8;2;12;Michal;Krejčí;Ing.;;29;referent Povodí Labe;Nový Bydžov;570508;714;714;0;;;;;;
8;2;13;Filip;Němeček;Ing.;;30;účetní analytik;Nový Bydžov;570508;714;714;0;;;;;;
8;2;14;Martin;Sedláček;Ing.;;32;manažer obchodního týmu;Vysoká nad Labem;571113;714;714;0;;;;;;
8;2;15;Kamil;Horký;Bc.;;34;podnikatel, servis-it.net;Jaroměř;574121;714;714;0;;;;;;
8;2;16;Svatopluk;Tomšů;;;40;analytik;Hradec Králové;569810;99;714;0;;;;;;
8;2;17;Josef;Kříž;Bc.;;22;programátor, student;Chlumec nad Cidlinou;570109;714;714;0;;;;;;
8;2;18;Ivan;Ládr;Ing.;;46;jednatel obchodní společnosti;Týniště nad Orlicí;576859;714;714;0;;;;;;
8;2;19;Jan;Husák;;;33;alesco.cz;Hradec Králové;569810;714;714;0;;;;;;
8;2;20;Pavel;Škvrna;Ing.;;42;OSVČ projektant;Hradec Králové;569810;714;714;0;;;;;;
8;3;1;Roman;Kučera;Ing.;;49;servisní technik a programátor;Praha;1;720;720;0;;;;;;
8;3;2;Stanislav;Štipl;Bc.;;24;programátor a student IT;Hradec Králové;569810;720;720;0;;;;;;
8;3;3;Zdeňka;Rudolfová;Mgr.;;60;psycholožka a spec. pedagožka;Nový Bydžov;570508;99;720;0;;;;;;
8;3;4;Otakar;Petr;;;30;IT analytik;Hradec Králové;569810;720;720;0;;;;;;
8;3;5;Jakub;Havlíček;;;24;seřizovač CNC;Střezetice;570966;720;720;0;;;;;;
8;3;6;Karel;Ficenec;;;31;OSVČ;Byzhradec;576174;99;720;0;;;;;;
8;3;7;Ondřej;Úlehla;;;26;konzultant technické podpory;Praha;1;720;720;0;;;;;;
8;3;8;Anna;Petrová;;;77;fotografka, důchodkyně;Hradec Králové;569810;99;720;0;;;;;;
8;3;9;Michal;Čepek;;;39;cestovatel a výrob. houp. sítí;Hradec Králové;569810;99;720;0;;;;;;
8;3;10;Miroslav;Čaky;;;56;projektant;Nový Bydžov;570508;99;720;0;;;;;;
8;3;11;Pavel;Bulíček;Bc.;;25;spec.projektů a zavád. služeb;Hradec Králové;569810;99;720;0;;;;;;
8;4;1;Leoš;Heger;doc. MUDr.;CSc.;65;lékař;Hradec Králové;569810;721;721;0;;;;;;
8;4;2;Josef;Cogan;Mgr.;;40;právník, místopředs. rady MAS;Nová Paka;573248;166;721;0;;;;;;
8;4;3;Jiří;Oliva;doc. Ing.;Ph.D.;61;vysokoškolský pedagog;Oucmanice;580741;721;721;0;;;;;;
8;4;4;Jindřich;Vedlich;PaedDr.;Ph.D.;47;náměstek primátora města HK;Hradec Králové;569810;721;721;0;;;;;;
8;4;5;Aleš;Cabicar;Ing.;;47;jednatel společnosti;Náchod;573868;721;721;0;;;;;;
8;4;6;Michal;Vávra;PhDr.;;35;místostarosta města Vrchlabí;Vrchlabí;579858;166;721;0;;;;;;
8;4;7;Daniel;Novotný;JUDr.;Ph.D.;36;advokát;Jičín;572659;721;721;0;;;;;;
8;4;8;Zdeněk;Krafka;;;55;starosta obce Pohoří;Pohoří;539562;166;721;0;;;;;;
8;4;9;Libor;Seneta;MUDr.;;41;lékař záchranné služby;Dvůr Králové nad Labem;579203;721;721;0;;;;;;
8;4;10;Kateřina;Jelínková;Mgr.;;42;magistra farmacie;Hradec Králové;569810;721;721;0;;;;;;
8;4;11;Miroslav;Sazeček;Ing.;;57;neparazitující živnostník;Strážné;579696;166;721;0;;;;;;
8;4;12;Lenka;Romanová;MUDr.;;54;lékařka;Náchod;573868;721;721;0;;;;;;
8;4;13;Radek;Zapletal;Mgr.;;41;tajemník sdruž. zaměstnavatelů;Velký Vřešťov;579793;721;721;0;;;;;;
8;4;14;František;Staněk;;;56;herec Klicperova divadla;Hradec Králové;569810;721;721;0;;;;;;
8;4;15;Libor;Koldinský;;;48;jednatel společnosti;Týniště nad Orlicí;576859;721;721;0;;;;;;
8;4;16;Jindřich;Macoun;MUDr.;;73;praktický lékař v Sobotce;Holín;572900;99;721;0;;;;;;
8;4;17;Petr;Vošoust;;;42;živnostník;Hradec Králové;569810;721;721;0;;;;;;
8;4;18;Josef;Merta;Ing.;;35;ředitel společnosti;Náchod;573868;721;721;0;;;;;;
8;4;19;Jan;Doubek;Ing.;CSc.;64;ředitel akciové společnosti;Vrchlabí;579858;721;721;0;;;;;;
8;4;20;Zdeněk;Švorc;Ing.;;47;starosta obce Staré Hrady;Staré Hrady;530735;721;721;0;;;;;;
8;5;1;Miroslav;Jeník;Ing.;;53;poradce min. práce a soc. věcí;Nymburk;537004;99;192;0;;;;;;
8;5;2;Olga;Křížová;PaedDr.;;51;trenérka lyžování;Zlín;585068;785;192;0;;;;;;
8;5;3;Luďka;Tomešová;;;44;OSVČ;Trutnov;579025;759;192;0;;;;;;
8;5;4;Aleš;Balšánek;Bc.;;27;specialista obchodu;Sobčice;573477;759;192;0;;;;;;
8;5;5;Jitka;Kloučková;;;46;dětská sestra;Hradec Králové;569810;99;192;0;;;;;;
8;5;6;Vlastislav;Skopár;;;49;živnostník;Mostek;579556;759;192;0;;;;;;
8;5;7;František;Špulák;;;35;ved. marketingu a zahr. obch.;Náchod;573868;99;192;0;;;;;;
8;5;8;Jiří;Ševčík;MUDr.;;69;stomatolog;Smiřice;570877;99;192;0;;;;;;
8;5;9;Alena;Filipová;;;67;OSVČ - finanční poradce;Hradec Králové;569810;759;192;0;;;;;;
8;5;10;Beatriz;Motalová;;;40;zaměstnanec;Hradec Králové;569810;759;192;0;;;;;;
8;5;11;Renata;Píšová;;;47;kuchařka;Hradec Králové;569810;759;192;0;;;;;;
8;5;12;Marcela;Moravcová;;;54;OSVČ;Kratonohy;570206;759;192;0;;;;;;
8;5;13;Tomáš;Svatoň;;;31;zaměstnanec;Hradec Králové;569810;759;192;0;;;;;;
8;5;14;Veronika;Skopárová;;;25;mateřská dovolená;Jičín;572659;759;192;0;;;;;;
8;5;15;Zdeněk;Souček;;;41;obchodní zástupce;Hradec Králové;569810;759;192;0;;;;;;
8;5;16;Aleš;Valenta;PhDr.;Ph.D.;49;archivář;Dobruška;576271;99;192;0;;;;;;
8;5;17;Andrea;Víšková;;;36;operátor výroby;Hradec Králové;569810;99;192;0;;;;;;
8;5;18;Lenka;Charvátová;;;45;operátorka;Chlumec nad Cidlinou;570109;759;192;0;;;;;;
8;5;19;Pavel;Paděra;;;43;kuchař;Hradec Králové;569810;99;192;0;;;;;;
8;5;20;Jan;Melgr;;;38;zaměstnanec výroby;Hradec Králové;569810;99;192;0;;;;;;
8;6;1;Pavel;Staněk;JUDr.;;40;advokát;Hradec Králové;569810;53;53;0;;;;;;
8;6;2;Martin;Puš;Ing.;;50;ekonom;Jičín;572659;53;53;0;;;;;;
8;6;3;Jan;Bém;;;57;místost.města Dvůr Král. n. L.;Dvůr Králové nad Labem;579203;53;53;0;;;;;;
8;6;4;Jana;Drejslová;Mgr.;;50;místost.města Rychnov n. Kněž.;Rychnov nad Kněžnou;576069;53;53;0;;;;;;
8;6;5;Jan;Pajer;Bc.;;33;poradce;Velký Třebešov;574589;53;53;0;;;;;;
8;6;6;Bronislava;Malijovská;Mgr.;;56;místost.města Nové Město n. M.;Nové Město nad Metují;574279;53;53;0;;;;;;
8;6;7;Pavel;Louda;Ing.;;54;starosta města Nový Bydžov;Nový Bydžov;570508;53;53;0;;;;;;
8;6;8;Miroslav;Vlasák;;;53;starosta města Žacléř;Žacléř;579874;53;53;0;;;;;;
8;6;9;Ivan;Adamec;Mgr.;;53;starosta města Trutnov;Trutnov;579025;53;53;0;;;;;;
8;6;10;Ladislav;Brykner;Ing.;;49;projektový manažer;Jičín;572659;53;53;0;;;;;;
8;6;11;Vladimír;Záleský;MUDr.;;32;lékař-chirurg;Čestice;550957;53;53;0;;;;;;
8;6;12;Pavel;Moravec;;;27;sochař, provozovatel kina;Hořice;572926;53;53;0;;;;;;
8;6;13;Emil;Jaroš;MUDr.;Ph.D.;69;lékař-chirurg;Hradec Králové;569810;53;53;0;;;;;;
8;6;14;Ivo;Muthsam;Ing.;;57;podnikatel;Lupenice;576506;53;53;0;;;;;;
8;6;15;Marcela;Franková;Bc.;;45;podnik.v oboru strojírenském;Červený Kostelec;573965;53;53;0;;;;;;
8;6;16;Tomáš;Petřík;Bc.;;23;student;Dvůr Králové nad Labem;579203;53;53;0;;;;;;
8;6;17;Jaroslav;Matička;Ing.;;64;starosta města Týniště n. O.;Týniště nad Orlicí;576859;53;53;0;;;;;;
8;6;18;Michal;Moravec;Bc.;;40;ředitel cestovní kanceláře;Hradec Králové;569810;53;53;0;;;;;;
8;6;19;Jaroslav;Winter;Ing.;;54;podnikatel;Hořice;572926;53;53;0;;;;;;
8;6;20;Libor;Mojžíš;Mgr.;;45;starosta obce Žernov;Žernov;577723;53;53;0;;;;;;
8;9;1;Tomáš;Kopecký;Mgr.;;39;správce IT;Hradec Králové;569810;99;771;0;;;;;;
8;9;2;Olga;Kramářová;Ing. Bc.;;45;ved. oddělení správního úřadu;Hradec Králové;569810;99;771;0;;;;;;
8;9;3;František;Křelina;Ing. arch.;;62;ved. prac. projekčn. ateliéru;Hradec Králové;569810;99;771;0;;;;;;
8;9;4;Stanislava;Tláskalová;Mgr.;;45;středoškolská učitelka;Nový Bydžov;570508;99;771;0;;;;;;
8;9;5;Adolf;Klepš;;;49;náčel. Horské služby Krkonoše;Špindlerův Mlýn;579742;99;771;0;;;;;;
8;9;6;Michaela;Cinková;;;37;soukromá podnikatelka;Červený Kostelec;573965;99;771;0;;;;;;
8;9;7;Adam;Záruba;Ing.;Ph.D.;34;před. sdr. Změna pro Hradec;Hradec Králové;569810;99;771;0;;;;;;
8;9;8;Božena;Jurašková;MUDr.;Ph.D.;57;lékařka;Němčice;571636;99;771;0;;;;;;
8;9;9;Pavel;Tomšík;MUDr.;Ph.D.;36;vědecký prac., vysokošk. uč.;Hradec Králové;569810;99;771;0;;;;;;
8;9;10;Renata;Köhlerová;Mgr.;Ph.D.;42;vysokoškolská učitelka;Hradec Králové;569810;99;771;0;;;;;;
8;9;11;Pavel;Živný;doc. MUDr.;CSc.;52;lékař;Hradec Králové;569810;99;771;0;;;;;;
8;9;12;Helena;Živná;doc. MUDr.;CSc.;56;lékařka;Hradec Králové;569810;99;771;0;;;;;;
8;9;13;Filip;Hušek;;;36;překladatel, technik;Hradec Králové;569810;99;771;0;;;;;;
8;9;14;Marcela;Wolfová;;;40;admin. prac. ve zdravotnictví;Hradec Králové;569810;99;771;0;;;;;;
8;9;15;Miloš;Hroch;Ing.;;37;vědecký pracovník - biochemik;Hradec Králové;569810;99;771;0;;;;;;
8;9;16;Irena;Komárková;Ing.;;48;finanční analytička;Hradec Králové;569810;99;771;0;;;;;;
8;9;17;Roman;Jareš;Mgr.;;38;specialista IT;Hradec Králové;569810;99;771;0;;;;;;
8;9;18;Terezie;Hušková;Mgr.;;31;tlumočnice, překladatelka;Hradec Králové;569810;99;771;0;;;;;;
8;9;19;Aleš;Bílý;Ing. Bc.;;55;konstruktér, za Klíčové hnutí;Červený Kostelec;573965;99;771;0;;;;;;
8;9;20;Ludmila;Kopecká;;;45;odborná ref. krajského soudu;Hradec Králové;569810;99;771;0;;;;;;
8;10;1;František;Tomášek;Ing.;;70;soukromý zemědělec;Kunčice;570214;716;716;0;;;;;;
8;10;2;Radovan;Hovorka;;;49;ved. regionálního obchodu;Třebechovice pod Orebem;571041;716;716;0;;;;;;
8;10;3;Josef;Branda;;;39;obchodní ředitel;Holice;574988;716;716;0;;;;;;
8;10;4;Ladislav;Snítil;;;60;živnostník, zastupitel;Libchavy;580147;716;716;0;;;;;;
8;10;5;Pavel;Tichý;;DiS.;34;živnostník v gastronomii;Nový Bydžov;570508;716;716;0;;;;;;
8;10;6;Milan;Šidák;;;38;realitní makléř;Týniště nad Orlicí;576859;716;716;0;;;;;;
8;10;7;Michal;Hradecký;;;42;živnostník v oblasti reklamy;Hradec Králové;569810;793;716;0;;;;;;
8;10;8;Pavel;Vyskočil;;;67;živnostník;Borohrádek;576131;716;716;0;;;;;;
8;10;9;Petr;Jirovec;;;44;podnikatel v cestovním ruchu;Dohalice;569976;716;716;0;;;;;;
8;10;10;Helena;Machová Hamplová;;;31;zpěvačka;Hradec Králové;569810;99;716;0;;;;;;
8;10;11;Naďa;Růžičková;;;67;hoteliérka;Trutnov;579025;99;716;0;;;;;;
8;10;12;Jan;Kecina;;;63;podnikatel;Hradec Králové;569810;99;716;0;;;;;;
8;10;13;Jiří;Matoušek;;;38;zaměstnanec;Hradec Králové;569810;99;716;0;;;;;;
8;10;14;Lucie;Holubová;;;25;podnikatelka;Dohalice;569976;99;716;0;;;;;;
8;10;15;Jan;Vápeník;;;36;živnostník;Holice;574988;716;716;0;;;;;;
8;10;16;Jiří;Holman;;;34;zaměst. ve zpracování odpadů;Dohalice;569976;99;716;0;;;;;;
8;10;17;Kateřina;Hakenová;;;35;zaměstnanec;Hradec Králové;569810;99;716;0;;;;;;
8;10;18;Lukáš;Pištora;;;29;podnikatel ve stavebnictví;Dolní Roveň;574911;716;716;0;;;;;;
8;10;19;Hana;Matoušková;;;37;zaměstnanec ve velkoobchodu;Hradec Králové;569810;99;716;0;;;;;;
8;10;20;Pavel;Pour;Bc.;;41;obchodní ředitel;Vysoká nad Labem;571113;99;716;0;;;;;;
8;11;1;Pavel;Bělobrádek;MVDr.;Ph.D., MPA;36;veter. lékař, předs. KDU-ČSL;Náchod;573868;1;1;0;;;;;;
8;11;2;Anna;Maclová;Ing.;;53;nám. primátora Hradec Králové;Hradec Králové;569810;99;1;0;;;;;;
8;11;3;Jiří;Veselý;MUDr.;;44;primář inter.odd nemoc. Náchod;Broumov;541401;1;1;0;;;;;;
8;11;4;Vladimír;Derner;Ing.;;57;krajský zastupitel;Třebechovice pod Orebem;571041;1;1;0;;;;;;
8;11;5;Veronika;Čepelková;Mgr.;;32;vedoucí Diecézního centra;Týniště nad Orlicí;576859;99;1;0;;;;;;
8;11;6;Petr;Hamáček;Mgr.;;35;místostarosta města Jičín;Jičín;572659;99;1;0;;;;;;
8;11;7;Karel;Klíma;Bc.;;56;starosta města Hostinné;Hostinné;579297;1;1;0;;;;;;
8;11;8;Jiří;Stejskal;RNDr.;;52;ředitel Diecézní charity;Dobruška;576271;1;1;0;;;;;;
8;11;9;David;Smetana;;;41;živnostník roku 2012;Hradec Králové;569810;1;1;0;;;;;;
8;11;10;Jiří;Hanuš;Ing.;;65;emeritní poslanec PČR;Červený Kostelec;573965;1;1;0;;;;;;
8;11;11;Jiří;Vojáček;Mgr.;;47;ředitel Biskupského gymnázia;Hradec Králové;569810;99;1;0;;;;;;
8;11;12;Luboš;Řehák;;;45;starosta obce Val;Val;553255;99;1;0;;;;;;
8;11;13;Zdeněk;Půlpán;Prof. RNDr. PhDr.;CSc.;71;univerzit. profesor matematiky;Hradec Králové;569810;1;1;0;;;;;;
8;11;14;Jan;Horníček;Ing.;;51;konstruktér ŠKODA AUTO a.s.;Rychnov nad Kněžnou;576069;1;1;0;;;;;;
8;11;15;Jan;Janoušek;Ing.;;34;projektant železničních tratí;Jičín;572659;1;1;0;;;;;;
8;11;16;Antonín;Novotný;;;69;starosta obce Podbřezí;Podbřezí;576654;1;1;0;;;;;;
8;11;17;Stanislav;Tlášek;;;63;starosta města Sobotka;Sobotka;573493;99;1;0;;;;;;
8;11;18;Vladimíra;Pátková;;;54;starostka obce Batňovice;Batňovice;579041;99;1;0;;;;;;
8;11;19;Michaela;Vitvarová;;;21;studentka práv MU;Nová Paka;573248;99;1;0;;;;;;
8;11;20;Petr;Lanta;Mgr. Bc.;;40;divadelní režisér;Úpice;579777;1;1;0;;;;;;
8;13;1;Renata;Hodovalová;;;44;živnostnice;Náchod;573868;99;137;0;;;;;;
8;13;2;Václav;Oupic;;;51;živnostník, řezník uzenář;Hradec Králové;569810;99;137;0;;;;;;
8;13;3;Jiří;Ungrád;;;50;starosta obce;Liberk;576450;99;137;0;;;;;;
8;13;4;Lenka;Melicharová;;;49;vedoucí skladu;Mladějov;573205;99;137;0;;;;;;
8;13;5;Miroslav;Voda;;;68;předs. OS Klub české písničky;Samšina;573442;99;137;0;;;;;;
8;13;6;Miloš;Kuželka;;;49;OSVČ;Dřevěnice;573337;99;137;0;;;;;;
8;13;7;Ivana;Grossmannová;;;45;učitelka MŠ;Úpice;579777;99;137;0;;;;;;
8;13;8;Jaroslav;Kočka;;;54;hostinský;Trutnov;579025;99;137;0;;;;;;
8;13;9;Ivan;Pešout;Ing.;;60;logistik;Chlumec nad Cidlinou;570109;99;137;0;;;;;;
8;13;10;Stanislav;Pajkrt;;;57;živnostník;Sobotka;573493;99;137;0;;;;;;
8;13;11;Zdeňka;Světlíková;;;49;geografka;Dobruška;576271;99;137;0;;;;;;
8;13;12;Jiří;Dufek;;;56;řidič kamionu;Jičín;572659;99;137;0;;;;;;
8;13;13;Iveta;Marková;;;42;pracovnice v rodinném podniku;Solnice;576808;99;137;0;;;;;;
8;13;14;Lenka;Nečasová;;;44;administrativní pracovnice;Hradec Králové;569810;99;137;0;;;;;;
8;13;15;Petr;Válek;;;40;živnostník;Nová Paka;573248;99;137;0;;;;;;
8;13;16;Ladislav;Stadlmajer;;;44;živnostník;Smidary;570869;99;137;0;;;;;;
8;13;17;Hana;Píchová;;;24;servírka;Rychnov nad Kněžnou;576069;99;137;0;;;;;;
8;13;18;Petr;Bolehovský;;;62;živnostník;Vamberk;576883;99;137;0;;;;;;
8;13;19;Karel;Doskočil;;;41;řidič kamionu;Chlumec nad Cidlinou;570109;99;137;0;;;;;;
8;13;20;Iva;Plachetková;;;68;důchodkyně;Dvůr Králové nad Labem;579203;137;137;0;;;;;;
8;14;1;Josef;Voslář;Mgr.;;60;OSVČ;Třebechovice pod Orebem;571041;99;132;0;;;;;;
8;14;2;Jaroslav;Rozsypal;Ing.;;70;podnikatel;Týniště nad Orlicí;576859;99;132;0;;;;;;
8;14;3;Miloslav;Bouda;;;65;důchodce;Nový Bydžov;570508;99;132;0;;;;;;
8;14;4;Martin;Linhart;;;39;detektiv v obchodě;Lužany;558028;99;132;0;;;;;;
8;14;5;Světlana;Charousová;;;51;podnikatelka;Třebechovice pod Orebem;571041;99;132;0;;;;;;
8;14;6;Antonín;Jun;;;60;důchodce;Hradec Králové;569810;99;132;0;;;;;;
8;15;1;Daniel;Hůlka;;;45;zpěvák a divadelník;Jevany;533378;99;724;0;;;;;;
8;15;2;Miroslav;Štěpán;Ing. genmjr. v. v.;;63;nám.min.vnit. a býv.g.ř. HSZČR;Trnov;576824;99;724;0;;;;;;
8;15;3;Petr;Vrzáň;Ing.;;46;výkonný ředitel asociace;Kosice;570176;724;724;0;;;;;;
8;15;4;Miroslav;Matějka;Bc.;DiS.;43;ředitel mhf, hudebník;Jičín;572659;724;724;0;;;;;;
8;15;5;Alois;Hájek;;;60;dělník, důchodce;Hradec Králové;569810;724;724;0;;;;;;
8;15;6;Dagmar Kristýna;Vlčková;;;37;ved. velkoobchodu potravin;Přepychy;576689;724;724;0;;;;;;
8;15;7;Václav;Horák;Mgr. Ing.;Ph.D.;38;koord. útvaru Převodovky DQ;Jilemnice;577197;724;724;0;;;;;;
8;15;8;Karel;Hais;JUDr.;;60;advokát;Habartov;560359;724;724;0;;;;;;
8;15;9;Andrea;Jónová;;;27;obchodní manažer;Dolní Lánov;579165;724;724;0;;;;;;
8;15;10;Jiří;Burda;;;57;řed. invest. a finanční spol.;Dvůr Králové nad Labem;579203;724;724;0;;;;;;
8;15;11;Veronika;Kováčiková;;;21;studentka VŠ;Náchod;573868;724;724;0;;;;;;
8;15;12;Iva;Řezníčková;;;39;zdravotnice;Trutnov;579025;99;724;0;;;;;;
8;15;13;Jiří;Morávek;Mgr.;;55;řed. Centra pro zdrav. postiž.;Hradec Králové;569810;99;724;0;;;;;;
8;15;14;Josef;Festa;Ing.;;78;ekonom;Hořice;572926;724;724;0;;;;;;
8;15;15;Denis;Mitrovič;JUDr.;;33;advokát;Kostelec nad Orlicí;576361;724;724;0;;;;;;
8;15;16;Lucie;Dejmková;;;22;studentka;Vrchlabí;579858;724;724;0;;;;;;
8;15;17;Jaroslava;Honegrová;PaedDr.;;57;středoškolský pedagog;Hradec Králové;569810;724;724;0;;;;;;
8;15;18;Tomáš;Hamák;Mgr.;;45;zam. Generál. ředitelství cel;Trutnov;579025;99;724;0;;;;;;
8;15;19;Roman;Florian;;;35;živnostník;Náchod;573868;724;724;0;;;;;;
8;15;20;Martin;Brázda;;;54;majitel spol. Koberce Brázda;Dolní Branná;579122;724;724;0;;;;;;
8;17;1;Jiří;Štětina;MUDr.;;72;lékař;Hradec Králové;569810;99;792;0;;;;;;
8;17;2;Vítězslav;Janků;Ing.;;39;manažer;Černilov;569917;99;792;0;;;;;;
8;17;3;Jana;Malečková;Ing.;;35;programová analyt., fotografka;Hradec Králové;569810;99;792;0;;;;;;
8;17;4;Josef;Kobrle;;;44;odborový svaz KOVO;Trutnov;579025;99;792;0;;;;;;
8;17;5;Pavlína;Hošková;Bc.;;38;zdravotní sestra;Staré Buky;579661;99;792;0;;;;;;
8;17;6;Monika;Kvereková;;;46;archivářka KS PČR;Ledce;532533;99;792;0;;;;;;
8;17;7;Kateřina;Davies Haladová;Mgr.;;40;učitelka;Česká Skalice;573990;99;792;0;;;;;;
8;17;8;Martin;Skákal;;;39;manažer pojišťovny;Černilov;569917;99;792;0;;;;;;
8;17;9;Vlastimil;Mrštík;Ing.;;47;manažer;Trutnov;579025;99;792;0;;;;;;
8;17;10;Martina;Kváčová;;;35;asistentka obch. odd., t.č. MD;Hradec Králové;569810;99;792;0;;;;;;
8;17;11;Radek;Pazderník;;;41;manažer;Orlické Záhoří;576603;99;792;0;;;;;;
8;17;12;Jiří;Jíška;;;46;stavební dělník;Hořice;572926;99;792;0;;;;;;
8;17;13;Jan;Sokol;;;28;ekonomicko-provozní manažer;Trutnov;579025;99;792;0;;;;;;
8;17;14;Martin;Bakovský;;;27;logistik;Nová Paka;573248;99;792;0;;;;;;
8;17;15;Michal;Odl;;;32;automechanik;Trutnov;579025;99;792;0;;;;;;
8;17;16;Silvie;Řezníčková;;;30;gastronomie;Orlické Záhoří;576603;99;792;0;;;;;;
8;17;17;Vladislav;Mašek;;;38;invalidní důchodce;Trutnov;579025;99;792;0;;;;;;
8;17;18;Zdeněk;Bakovský;;;55;učitel;Nová Paka;573248;144;792;0;;;;;;
8;17;19;Iveta;Vacková;;;22;logistik;Hradec Králové;569810;99;792;0;;;;;;
8;17;20;Aleš;Zemánek;;;37;manažer;Černilov;569917;99;792;0;;;;;;
8;18;1;Marcel;Marx;;;45;dělník;Dolní Lánov;579165;156;156;0;;;;;;
8;18;2;Vlastimil;Ptáček;;;48;důchodce;Vrchlabí;579858;156;156;0;;;;;;
8;18;3;Zdeněk;Trýzna;;;51;soukromý podnikatel;Benecko;576981;156;156;0;;;;;;
8;18;4;Milan;Kvarda;;;25;technik;Vítkovice;577669;156;156;0;;;;;;
8;18;5;Ondřej;Pelan;;;24;kuchař;Vrchlabí;579858;156;156;0;;;;;;
8;18;6;Jan;Kučera;;;33;sanitář;Vrchlabí;579858;156;156;0;;;;;;
8;18;7;Jakub;Charvát;;;27;dělník;Dolní Lánov;579165;156;156;0;;;;;;
8;18;8;Vladimír;Forman;;;46;technik;Vrchlabí;579858;156;156;0;;;;;;
8;18;9;Milan;Kohout;;;46;kuchař;Vrchlabí;579858;156;156;0;;;;;;
8;18;10;Jiří;Kořínek;;;59;soukromý podnikatel;Roztoky u Jilemnice;577499;156;156;0;;;;;;
8;18;11;Jindřich;Ptáček;;;73;důchodce;Vrchlabí;579858;99;156;0;;;;;;
8;18;12;Jitka;Řeřichová;;;37;servírka;Nový Bor;561860;99;156;0;;;;;;
8;18;13;Milan;Šedivý;;;52;dělník;Lánov;579432;99;156;0;;;;;;
8;18;14;Karla;Trýznová;;;39;kuchařka;Benecko;576981;99;156;0;;;;;;
8;18;15;Matouš;Novák;;;23;dělník;Velké Svatoňovice;579785;99;156;0;;;;;;
8;18;16;Kateřina;Brhelová;;;29;dělnice;Úpice;579777;99;156;0;;;;;;
8;18;17;Vladimír;Kocián;;;69;důchodce;Prostějov;589250;99;156;0;;;;;;
8;18;18;Tomáš;Teichman;;;25;dělník;Velké Svatoňovice;579785;99;156;0;;;;;;
8;18;19;Jindřich;Kozák;;;29;dělník;Velké Svatoňovice;579785;99;156;0;;;;;;
